"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
16755,"Brain : a journal of neurology",2015,"Probabilistic map of language regions: challenge and implication.","Jinsong","Wu","Liangfu","Zhou","1 Department of Neurosurgery, Huashan Hospital, Fudan University, Shanghai, 200040, China 2 Shanghai Key Lab of Medical Image Computing and Computer Assisted Intervention Shanghai, 200040, China.","Comment","['Junfeng', 'Han', 'Jie', 'Ying']","False","Jinsong","Liangfu",NA,NA,NA,NA,NA,NA
16756,"Brain : a journal of neurology",2015,"Reply: probabilistic map of language regions: challenge and implication.","Matthew C","Tate","Hugues","Duffau","1 Department of Neurosurgery, Northwestern University, Feinberg School of Medicine, Chicago, Illinois 60611, USA 2 Department of Neurosurgery, Gui de Chauliac Hospital, Montpellier University Medical Centre, Montpellier, Herault 34000, France.","Comment","['Guillaume', 'Sylvie', 'Joseph E']","False","Matthew","Hugues","male",1,3338,"male",1,37
19100,"Brain : a journal of neurology",2014,"Serum microRNAs in patients with genetic amyotrophic lateral sclerosis and pre-manifest mutation carriers.","Axel","Freischmidt","Jochen H","Weishaupt","1 Department of Neurology, Ulm University, Ulm, Germany.","Journal Article","['Kathrin', 'Lisa', 'Patrick', 'Alexander E', 'Anže Lošdorfer', 'Michael', 'Michael', 'Benjamin', 'Christine A F', 'Markus', 'Christoph', 'Karlheinz', 'Peter M', 'Albert C', 'Karin M']","True","Axel","Jochen","male",0.98,283,"male",1,32
26333,"Brain : a journal of neurology",2014,"The nature of tremor circuits in parkinsonian and essential tremor.","Hayriye","Cagnan","Peter","Brown","1 Nuffield Department of Clinical Neurosciences, University of Oxford, John Radcliffe Hospital, West Wing Level 6, OX3 9DU, Oxford, UK.","Journal Article","['Simon', 'Thomas', 'Patricia', 'Ludvic', 'Marwan', 'Binith', 'James', 'Alexander L', 'Tipu']","True","Hayriye","Peter","female",0.95,19,"male",1,4373
4001,"Brain : a journal of neurology",2015,"Military blast exposure, ageing and white matter integrity.","Benjamin B","Trotter","David H","Salat","1 VA Boston Healthcare System, Translational Research Center for Traumatic Brain Injury and Stress Disorders, RR&D TBI Center of Excellence, Boston, Massachusetts USA and Geriatric Research, Education, and Clinical Center, VA Boston Healthcare System, Boston, Massachusetts, USA 2 VA Boston Healthcare System Neuroimaging Research for Veterans Center, Boston, Massachusetts, USA.","Journal Article","['Meghan E', 'William P', 'Regina E']","True","Benjamin","David","male",1,1475,"male",1,12593
11155,"Brain : a journal of neurology",2015,"Why musical memory can be preserved in advanced Alzheimer's disease.","Jörn-Henrik","Jacobsen","Robert","Turner","1 Max Planck Institute for Human Cognitive and Brain Sciences, 04103 Leipzig, Germany 2 ISLA, Informatics Institute, University of Amsterdam, 1098XH Amsterdam, The Netherlands mail@henrik-jacobsen.com.","Journal Article","['Johannes', 'Thomas Hans', 'Gael', 'Renaud']","True","Jörn-Henrik","Robert",NA,NA,NA,"male",1,5222
11156,"Brain : a journal of neurology",2015,"The strange case of Dr. William Gowers and Mr. Sherlock Holmes.","Andrew J","Lees","","","The National Hospital, Queen Square, London WC1N 3BG, UK andrew.lees@ucl.ac.uk.","Biography","[]","False","Andrew","","male",1,5168,NA,NA,NA
18378,"Brain : a journal of neurology",2015,"Relation between stress-precipitated seizures and the stress response in childhood epilepsy.","Jolien S","van Campen","Kees P J","Braun","1 Department of Child Neurology, Brain Center Rudolf Magnus, University Medical Center Utrecht, The Netherlands 2 Department of Translational Neuroscience, Brain Center Rudolf Magnus, University Medical Center Utrecht, The Netherlands.","Journal Article","['Floor E', 'Milou A', 'Willem M', 'Manon H J', 'Marian']","True","Jolien","Kees","female",0.94,31,"male",1,22
18379,"Brain : a journal of neurology",2015,"Therapeutic effects of glatiramer acetate and grafted CD115⁺ monocytes in a mouse model of Alzheimer's disease.","Yosef","Koronyo","Maya","Koronyo-Hamaoui","1 Department of Neurosurgery, Maxine-Dunitz Neurosurgical Institute, Cedars-Sinai Medical Centre, Los Angeles, CA 90048, USA.","Journal Article","['Brenda C', 'Julia', 'Lindsey', 'Songlin', 'Vladimir', 'Michelle', 'David', 'Dieu-Trang', 'Michael', 'Keith L', 'Altan']","True","Yosef","Maya","male",1,18,"female",0.97,427
28500,"Brain : a journal of neurology",2015,"Network topology and functional connectivity disturbances precede the onset of Huntington's disease.","Deborah L","Harrington","Stephen M","Rao","1 Department of Radiology, University of California, San Diego, La Jolla, CA, 92093, USA 2 Research Service, VA San Diego Healthcare System, San Diego, CA, 92161, USA.","Journal Article","['Mikail', 'Sally', 'Lyla', 'Christine', 'Katherine', 'Ed', 'Jeffrey D', 'Jane S', '']","True","Deborah","Stephen","female",0.99,1275,"male",1,2608
8592,"Brain : a journal of neurology",2015,"Neuron-specific antioxidant OXR1 extends survival of a mouse model of amyotrophic lateral sclerosis.","Kevin X","Liu","Peter L","Oliver","1 Medical Research Council Functional Genomics Unit, Department of Physiology, Anatomy and Genetics, University of Oxford, Parks Road, Oxford OX1 3QX, UK.","Journal Article","['Benjamin', 'Sheena', 'Mattéa J', 'Ben', 'Kay E']","True","Kevin","Peter","male",1,5362,"male",1,4373
17132,"Brain : a journal of neurology",2015,"Reply: Does imitation act as an oxytocin nebulizer in autism spectrum disorder?","Yuta","Aoki","Hidenori","Yamasue","1 Department of Neuropsychiatry, School of Medicine, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-8655, Japan yamasue-tky@umin.ac.jp.","Comment","[]","False","Yuta","Hidenori","male",1,6,"male",1,2
17133,"Brain : a journal of neurology",2015,"Memory binding and white matter integrity in familial Alzheimer's disease.","Mario A","Parra","Sharon","Abrahams","1 Human Cognitive Neuroscience, Psychology, University of Edinburgh, Edinburgh, UK 2 Centre for Cognitive Ageing and Cognitive Epidemiology, University of Edinburgh, Edinburgh, UK 3 UDP-INECO Foundation Core on Neuroscience (UIFCoN), Diego Portales University, Santiago, Chile 4 Alzheimer Scotland Dementia Research Centre and Scottish Dementia Clinical Research Network, NHS Scotland 5 Neuroscience Group, University of Antioquia, Antioquia, Colombia mprodri1@staffmail.ed.ac.uk.","Journal Article","['Heini', 'Mark E', 'Ana C', 'Lewis', 'Francisco', 'Sergio']","True","Mario","Sharon","male",0.99,2026,"female",0.99,2760
19890,"Brain : a journal of neurology",2015,"The integrative role of the pedunculopontine nucleus in human gait.","Brian","Lau","Carine","Karachi","1 Sorbonne Universités, UPMC Univ Paris 06, UMR S 1127, CNRS UMR 7225, ICM, F-75013, Paris, France brian.lau@upmc.fr.","Journal Article","['Marie-Laure', 'Hayat', 'Sara', 'Eric', 'David']","True","Brian","Carine","male",1,4600,"female",1,284
19891,"Brain : a journal of neurology",2015,"Somatosensory cortex functional connectivity abnormalities in autism show opposite trends, depending on direction and spatial scale.","Sheraz","Khan","Tal","Kenet","1 Department of Neurology, MGH, Harvard Medical School, Boston, MA, USA 2 A.A. Martinos Centre for Biomedical Imaging, MGH/MIT/Harvard, Boston, MA, USA.","Journal Article","['Konstantinos', 'Mark', 'Santosh', 'Manfred G', 'Manuel', 'Keri-Lee A', 'Martha R', 'Matti S']","True","Sheraz","Tal","male",0.93,46,"female",0.59,145
19892,"Brain : a journal of neurology",2015,"Astrocyte uncoupling as a cause of human temporal lobe epilepsy.","Peter","Bedner","Christian","Steinhäuser","1 Institute of Cellular Neurosciences and Medical Faculty, University of Bonn, Sigmund-Freud-Str. 25, 53105 Bonn, Germany.","Journal Article","['Alexander', 'Kerstin', 'Julia', 'Michel K', 'Pavel', 'Tushar', 'Johannes', 'Ute', 'Carola A', 'Christian', 'Martin']","True","Peter","Christian","male",1,4373,"male",0.99,2548
25505,"Brain : a journal of neurology",2015,"Sodium selenate reduces hyperphosphorylated tau and improves outcomes after traumatic brain injury.","Sandy R","Shultz","Terence J","O'Brien","1 Melbourne Brain Centre, Department of Medicine, The Royal Melbourne Hospital, The University of Melbourne, Parkville, VIC, 3050, Australia sshultz@unimelb.edu.au.","Journal Article","['David K', 'Ping', 'Ryan', 'Shi-Jie', 'Maithili', 'Robert L', 'Leigh A', 'Christopher M', 'Nigel C']","True","Sandy","Terence","female",0.91,1347,"male",1,146
8519,"Brain : a journal of neurology",2015,"Auditory spatial processing in Alzheimer's disease.","Hannah L","Golden","Jason D","Warren","1 Dementia Research Centre, UCL Institute of Neurology, University College London, London, WC1N 3BG, UK.","Journal Article","['Jennifer M', 'Keir X X', 'Laura E', 'Jonathan M', 'Catherine J', 'Sebastian J']","True","Hannah","Jason","female",1,1949,"male",1,4927
12010,"Brain : a journal of neurology",2015,"Targeting pharmacoresistant epilepsy and epileptogenesis with a dual-purpose antiepileptic drug.","Anna","Doeser","Heinz","Beck","1 Laboratory for Experimental Epileptology and Cognition Research, Department of Epileptology, University of Bonn, Sigmund-Freud-Straße 25, 53105 Bonn, Germany.","Journal Article","['Gesa', 'Margit', 'Mischa', 'Christina', 'Nuno Miguel', 'Maria João', 'Patrício']","True","Anna","Heinz","female",1,4755,"male",1,41
12011,"Brain : a journal of neurology",2015,"Neutralization of TNFSF10 ameliorates functional outcome in a murine model of Alzheimer's disease.","Giuseppina","Cantarella","Renato","Bernardini","1 Department of Clinical and Molecular Biomedicine, Section of Pharmacology and Biochemistry, University of Catania, 95125 Catania, Italy.","Journal Article","['Giulia', 'Daniela', 'Lucia', 'Carla', 'Salvatore', 'Salvatore', 'Agostino']","True","Giuseppina","Renato","female",1,28,"male",1,329
19726,"Brain : a journal of neurology",2015,"Improving ideomotor limb apraxia by electrical stimulation of the left posterior parietal cortex.","Nadia","Bolognini","Giuseppe","Vallar","1 Department of Psychology and NeuroMI-Milan Centre for Neuroscience, University of Milano-Bicocca, Milan, Italy 2 Laboratory of Neuropsychology, IRCSS Italian Auxological Institute, Milan, Italy.","Journal Article","['Silvia', 'Elisabetta', 'Flavia', 'Luigi']","True","Nadia","Giuseppe","female",0.99,1036,"male",1,774
26645,"Brain : a journal of neurology",2015,"Neural substrates underlying stimulation-enhanced motor skill learning after stroke.","Stéphanie","Lefebvre","Yves","Vandermeeren","1 Université catholique de Louvain (UcL), CHU Dinant Godinne UcL Namur, Neurology Department, Avenue Dr G. Therasse, Yvoir 5530, Belgium 2 UcL, Institute of NeuroScience (IoNS), Brussels 1200, Belgium.","Journal Article","['Laurence', 'Patrice', 'Wojciech', 'Philippe', 'Frédéric', 'André', 'Jacques']","True","Stéphanie","Yves","female",1,827,"male",0.98,265
10796,"Brain : a journal of neurology",2015,"What type of tremor did the medieval 'Tremulous Hand of Worcester' have?","Deborah E","Thorpe","Jane E","Alty","1 Centre for Chronic Diseases and Disorders (C2D2)/ Electronics Department, University of York, UK Deborah.thorpe@york.ac.uk.","Historical Article","[]","False","Deborah","Jane","female",0.99,1275,"female",0.99,1796
13776,"Brain : a journal of neurology",2015,"Neonatal MRI is associated with future cognition and academic achievement in preterm children.","Henrik","Ullman","Torkel","Klingberg","1 Department of Neuroscience, Karolinska Institutet, Stockholm, Sweden henrik.ullman@ki.se.","Journal Article","['Megan', 'Deanne K', 'Lex W', 'Terrie E', 'Peter J']","True","Henrik","Torkel","male",1,353,"male",1,2
20929,"Brain : a journal of neurology",2015,"Clinical and neural effects of six-week administration of oxytocin on core symptoms of autism.","Takamitsu","Watanabe","Hidenori","Yamasue","1 Department of Neuropsychiatry, School of Medicine, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-8655, Japan 2 Department of Physiology, School of Medicine, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-8655, Japan 3 Institute of Cognitive Neuroscience, University College London, 17 Queen Square, London, WC1N 3AR, UK.","Journal Article","['Miho', 'Hitoshi', 'Yuta', 'Norichika', 'Natsubori', 'Hidemasa', 'Yasumasa', 'Yuki', 'Akira', 'Kiyoto']","True","Takamitsu","Hidenori",NA,NA,NA,"male",1,2
20930,"Brain : a journal of neurology",2015,"Bayesian neural adjustment of inhibitory control predicts emergence of problem stimulant use.","Katia M","Harlé","Martin P","Paulus","1 Department of Psychiatry, University of California San Diego, La Jolla, CA, USA kharle@ucsd.edu.","Journal Article","['Jennifer L', 'Shunan', 'Susan F', 'Angela J']","True","Katia","Martin","female",1,419,"male",1,3568
25890,"Brain : a journal of neurology",2015,"Increased HCN channel driven inward rectification in benign cramp fasciculation syndrome.","Dirk","Czesnik","Walter","Paulus","1 Department of Clinical Neurophysiology, Medical School Göttingen, Georg-August-University Göttingen, Robert-Koch-Str. 40, 37075 Göttingen, Germany dirk.czesnik@med.uni-goettingen.de.","Journal Article","['James', 'Francesco', 'Melanie', 'Susanne', 'Dario', 'David']","True","Dirk","Walter","male",1,213,"male",1,864
8267,"Brain : a journal of neurology",2016,"Reward sensitivity deficits modulated by dopamine are associated with apathy in Parkinson's disease.","Kinan","Muhammed","Masud","Husain","1 Nuffield Department of Clinical Neurosciences, University of Oxford, Oxford, UK 2 Department of Experimental Psychology, University of Oxford, Oxford, UK kinan.muhammed@ndcn.ox.ac.uk.","Journal Article","['Sanjay', 'Michael', 'Trevor T-J', 'George', 'Graham', 'Marko', 'Michele']","True","Kinan","Masud","male",0.85,13,"male",1,12
8268,"Brain : a journal of neurology",2016,"ATXN2 polymorphism modulates age at onset in Machado-Joseph disease.","Dongxue","Ding","Hong","Jiang","1 Department of Neurology, Xiangya Hospital, Central South University, Changsha, Hunan, P.R. China.","Letter","['Kai', 'Chunrong', 'Zhao', 'Zhe', 'Yun', 'Xin', 'Huirong', 'Rong', 'Kun', 'Beisha']","False","Dongxue","Hong",NA,NA,NA,"male",0.51,93
8270,"Brain : a journal of neurology",2016,"Amyloid-β deposition and regional grey matter atrophy rates in dementia with Lewy bodies.","Lidia","Sarro","Kejal","Kantarci","1 Department of Radiology, Mayo Clinic, Rochester, MN, USA 2 Neuroimaging Research Unit, Institute of Experimental Neurology, Division of Neuroscience, San Raffaele Scientific Institute, Vita-Salute San Raffaele University, Milan, Italy 3 Department of Neurology, Institute of Experimental Neurology, Division of Neuroscience, San Raffaele Scientific Institute, Vita-Salute San Raffaele University, Milan, Italy.","Journal Article","['Matthew L', 'Emily S', 'Scott A', 'Timothy G', 'Jonathan', 'Bradley F', 'Val J', 'Tanis J', 'David S', 'Giancarlo', 'Massimo', 'Ronald C', 'Clifford R']","True","Lidia","Kejal","female",1,348,"female",0.67,3
12621,"Brain : a journal of neurology",2016,"Editorial.","Dimitri M","Kullmann","","","London.","Editorial","[]","False","Dimitri","","male",1,197,NA,NA,NA
12623,"Brain : a journal of neurology",2016,"Resting state MRI: a new marker of prodromal neurodegeneration?","Ronald B","Postuma","","","","Journal Article","[]","False","Ronald","","male",1,755,NA,NA,NA
12624,"Brain : a journal of neurology",2016,"Cerebello-cortical networks in orthostatic tremor.","Muthuraman","Muthuraman","Günter","Deuschl","1 Department of Neurology, UKSH, Kiel Campus, Christian-Albrechts University Kiel, Schittenhelmstr. 10, 24105 Kiel, Germany 1 Department of Neurology, UKSH, Kiel Campus, Christian-Albrechts University Kiel, Schittenhelmstr. 10, 24105 Kiel, Germany.","Journal Article","['Sergiu']","False","Muthuraman","Günter","male",1,1,"male",1,9
12625,"Brain : a journal of neurology",2016,"Brain activity and Alzheimer's disease: a complex relationship.","Oskar","Hansson","Gunnar","Gouras","1 Clinical Memory Research Unit, Department of Clinical Sciences, Lund University, Sweden 2 Memory Clinic, Skåne University Hospital, Sweden Oskar.Hansson@med.lu.se.","Journal Article","[]","False","Oskar","Gunnar","male",1,104,"male",1,127
12626,"Brain : a journal of neurology",2016,"The flexible brain.","Marcelo G","Mattar","Danielle S","Bassett","1 Department of Psychology, University of Pennsylvania, Philadelphia, PA, USA dsb@seas.upenn.edu.","Journal Article","['Richard F']","False","Marcelo","Danielle","male",1,810,"female",1,2429
28272,"Brain : a journal of neurology",2016,"Reply: ARID1B mutations are the major genetic cause of corpus callosum anomalies in patients with intellectual disability.","Timothy J","Edwards","Linda J","Richards","The University of Queensland, Queensland Brain Institute, Brisbane, 4072, Australia.","Journal Article","['Elliott H', 'A James']","False","Timothy","Linda","male",1,809,"female",1,4323
28273,"Brain : a journal of neurology",2016,"ARID1B mutations are the major genetic cause of corpus callosum anomalies in patients with intellectual disability.","Cyril","Mignot","Delphine","Héron","Assistance Publique-Hôpitaux de Paris, Département de Génétique and Centre de Référence Déficiences Intellectuelles de Causes Rares and GRC UPMC ""Déficiences Intellectuelles et Autisme"", Groupe Hospitalier Pitié-Salpêtrière, Paris, France.","Journal Article","['Marie-Laure', 'Agnès', 'Lucile', 'Solveig', 'Thierry', 'Diane', 'Catherine', 'Alexandra', 'Aurélia', 'Didier', 'Alain', 'Christine', 'Patrick', 'Cécile', 'Anne', 'Fabien', 'Thierry', 'Caroline', 'Tania', 'Christel', 'Caroline']","False","Cyril","Delphine","male",0.99,333,"female",1,429
28274,"Brain : a journal of neurology",2016,"Widespread changes in network activity allow non-invasive detection of mesial temporal lobe seizures.","Alice D","Lam","Sydney S","Cash","Department of Neurology, Massachusetts General Hospital, Boston, MA 02114, USA adlam@partners.org.","Journal Article","['Rodrigo', 'Andrew J']","True","Alice","Sydney","female",1,1414,"female",0.95,242
28275,"Brain : a journal of neurology",2016,"Auto-antibodies to contactin-associated protein 1 (Caspr) in two patients with painful inflammatory neuropathy.","Kathrin","Doppler","Claudia","Sommer","1 Department of Neurology, University of Würzburg, Germany Doppler_K@ukw.de.","Journal Article","['Luise', 'Carmen', 'Corinna', 'Elior', 'Heidrun H', 'Axel', 'Mathias']","True","Kathrin","Claudia","female",1,104,"female",1,3051
11256,"Brain : a journal of neurology",2011,"Neurofascin as target of autoantibodies in Guillain-Barre syndrome.","Harald","Prüss","Rüdiger W","Veh","","Comment","['Jan M', 'Christian', 'Angelika']","False","Harald","Rüdiger","male",1,80,"male",1,16
11257,"Brain : a journal of neurology",2011,"Neuronal degeneration in striatal transplants and Huntington's disease: potential mechanisms and clinical implications.","Francesca","Cicchetti","Thomas B","Freeman","Centre de Recherche du CHUL (CHUQ), Axe Neurosciences, RC-9800, 2705, Boulevard Laurier, Québec, QC, G1V 4G2, Canada. francesca.cicchetti@crchul.ulaval.ca","Journal Article","['Denis']","True","Francesca","Thomas","female",1,1122,"male",1,3753
11258,"Brain : a journal of neurology",2011,"The sigma-1 receptor enhances brain plasticity and functional recovery after experimental stroke.","Karsten","Ruscher","Tadeusz","Wieloch","Laboratory for Experimental Brain Research, Wallenberg Neuroscience Center, Lund University, BMCA13, 22184 Lund, Sweden.","Journal Article","['Mehrdad', 'Mattias', 'Istvan', 'Liza', 'Lennart', 'Håkan', 'Lily', 'Donna', 'Roman', 'Barbro B', 'Karoly']","True","Karsten","Tadeusz","male",1,94,"male",1,12
11567,"Brain : a journal of neurology",2011,"Brain. Editorial.","Alastair","Compston","","","","Editorial","[]","False","Alastair","","male",1,90,NA,NA,NA
11568,"Brain : a journal of neurology",2011,"Mitochondria and cortical gamma oscillations: food for thought?","Mark O","Cunningham","Patrick F","Chinnery","Institute of Neuroscience, The Medical School, Framlington Place, Newcastle University, Newcastle upon Tyne, NE2 4HH, UK. mark.cunningham@ncl.ac.uk","Comment","[]","False","Mark","Patrick","male",1,6176,"male",1,2877
11569,"Brain : a journal of neurology",2011,"Pathological network activity in Parkinson's disease: from neural activity and connectivity to causality?","Lars","Timmermann","Gereon R","Fink","Department of Neurology, University Hospital Cologne, Cologne, Germany. lars.timmermann@uk-koeln.de","Comment","[]","False","Lars","Gereon","male",1,450,NA,NA,NA
11570,"Brain : a journal of neurology",2011,"The long-term risk of premature mortality in people with epilepsy.","Aidan","Neligan","Josemir W","Sander","Department of Clinical and Experimental Epilepsy, UCL Institute of Neurology, Queen Square, London WC1N 3BG, UK.","Journal Article","['Gail S', 'Anthony L', 'David M', 'Simon D']","True","Aidan","Josemir","male",0.98,167,"male",1,1
11571,"Brain : a journal of neurology",2011,"Professor P. K. Thomas: clinician, investigator, editor and leader--a retrospective appreciation.","Arthur K","Asbury","Alastair","Compston","Department of Neurology, University of Pennsylvania School of Medicine, Philadelphia, PA, USA. asbury@mail.med.upenn.edu","Biography","['Rosalind H M', 'Mary M', 'Peter J', 'Gerard']","True","Arthur","Alastair","male",0.98,547,"male",1,90
11573,"Brain : a journal of neurology",2011,"In vivo monitoring of neuronal loss in traumatic brain injury: a microdialysis study.","Axel","Petzold","Martin","Smith","Department of Neuroimmunology, UCL Institute of Neurology, Queen Square, London, WC1N 3BG, UK. a.petzold@ion.ucl.ac.uk","Journal Article","['Martin M', 'Armand R', 'Lillian', 'Maria', 'Neil']","True","Axel","Martin","male",0.98,283,"male",1,3568
11574,"Brain : a journal of neurology",2011,"Left inferior frontal cortex and syntax: function, structure and behaviour in patients with left hemisphere damage.","Lorraine K","Tyler","Emmanuel A","Stamatakis","Department of Experimental Psychology, University of Cambridge, Cambridge, UK. lktyler@csl.psychol.cam.ac.uk","Journal Article","['William D', 'Billi', 'Paul', 'Barry J', 'Jie', 'Marina']","True","Lorraine","Emmanuel","female",1,657,"male",1,761
28909,"Brain : a journal of neurology",2011,"Locus coeruleus damage and noradrenaline reductions in multiple sclerosis and experimental autoimmune encephalomyelitis.","Paul E","Polak","Douglas L","Feinstein","Department of Anaesthesiology, University of Illinois at Chicago, Jesse Brown Medical Centre, Chicago, IL 60612, USA.","Journal Article","['Sergey']","True","Paul","Douglas","male",1,5931,"male",1,611
2748,"Brain : a journal of neurology",2014,"PRKAR1B mutation associated with a new neurodegenerative disorder with unique pathology.","Tsz Hang","Wong","John","van Swieten","1 Department of Neurology, Erasmus Medical Centre, 3015 CE Rotterdam, The Netherlands.","Journal Article","['Wang Zheng', 'Guido J', 'Ka Wan', 'Annemieke J M H', 'David', 'Renate K', 'Harro', 'Petra', 'Lies-Anne', 'Gert-Jan', 'Joyce H G', 'Sjoerd G', 'Wouter', 'Annemieke J', '', 'E Bert', '', 'Manuela', 'Rob', 'Vincenzo', 'August B']","True","Hang","John","female",0.62,37,"male",0.99,9931
7830,"Brain : a journal of neurology",2014,"Reply: Congenital mirror movements: lack of decussation of pyramids Mirror movement: from physiopathology to treatment perspectives.","Cecile","Gallea","Emmanuel","Roze","1 Centre de Neuro-imagerie de Recherche (CENIR) de l'Institut du Cerveau et de la Moëlle Epiniere (ICM), Paris, France2 Inserm U975, CNRS UMR 7225, Université Pierre et Marie Curie - Paris6, UMR S975, Centre de Recherche de l'Institut du Cerveau et de la Moëlle épinière, (CR-ICM), Paris, France cecile.gallea.icm@gmail.com.","Comment","['Traian', 'Sabine']","False","Cecile","Emmanuel","female",1,427,"male",1,761
7831,"Brain : a journal of neurology",2014,"Reply: Thrombolysis in acute ischaemic stroke.","Joyce S","Balami","Alastair M","Buchan","1 Acute Stroke Programme, Department of Medicine and Clinical Geratology, Oxford University Hospitals NHS Trust, Oxford, UK.","Comment","['Gina', 'Brad A', 'Hasneen']","False","Joyce","Alastair","female",0.97,1089,"male",1,90
7832,"Brain : a journal of neurology",2014,"Deoxynucleoside stress exacerbates the phenotype of a mouse model of mitochondrial neurogastrointestinal encephalopathy.","Beatriz","Garcia-Diaz","Michio","Hirano","1 Department of Neurology, Columbia University Medical Centre, New York, NY, 10032, USA.","Journal Article","['Caterina', 'Emanuele', 'Hamed', 'Purification', 'Giuseppe', 'Kurenai', 'Fernando', 'Caterina M']","True","Beatriz","Michio","female",1,829,"male",1,2
7833,"Brain : a journal of neurology",2014,"Combined suppression of CASP2 and CASP6 protects retinal ganglion cells from apoptosis and promotes axon regeneration through CNTF-mediated JAK/STAT signalling.","Vasanthy","Vigneswara","Zubair","Ahmed","1 Neurotrauma and Neurodegeneration Section, School of Clinical and Experimental Medicine, College of Medical and Dental Sciences, University of Birmingham, Birmingham, B15 2TT, UK z.ahmed.1@bham.ac.uk.","Journal Article","['Nsikan', 'Martin', 'Ann', 'Carol M']","True","Vasanthy","Zubair","female",1,1,"male",0.98,61
7834,"Brain : a journal of neurology",2014,"Narcolepsy is a common phenotype in HSAN IE and ADCA-DN.","Keivan Kaveh","Moghadam","Giuseppe","Plazzi","1 Department of Biomedical and Neuromotor Sciences (DIBINEM), Alma Mater Studiorum, University of Bologna, Bologna, Italy.","Journal Article","['Fabio', 'Chiara', 'Christian', 'Caterina', 'Raffaele', 'Piero', 'Marco', 'Simona', 'Rocco', 'Vincenzo', 'Piero', 'Ferdinando', 'Domenico', 'Andrea', 'Giuseppe', 'Maria Teresa', 'Juliane', 'Ling', 'Emmanuel', 'Valerio']","True","Keivan","Giuseppe","male",1,3,"male",1,774
7836,"Brain : a journal of neurology",2014,"Mutations in the SPG7 gene cause chronic progressive external ophthalmoplegia through disordered mitochondrial DNA maintenance.","Gerald","Pfeffer","Patrick F","Chinnery","1 Wellcome Centre for Mitochondrial Research, Newcastle University, Newcastle upon Tyne, NE2 4HH, UK.","Journal Article","['Gráinne S', 'Helen', 'Marzena', 'Emma L', 'Ian', 'Kamil', 'David', 'Julie L', 'Charlotte L', 'Angela', 'Jon', 'Brendan', 'George H', 'Cheryl', 'Marios', 'John', 'David', 'Ibrahim', 'David', 'Fiona', 'Mark R', 'Stephan R', 'Patrick', 'Michael', 'Allan', 'Timothy', 'Robert', 'Andrew M', 'Douglass M', 'Rita', 'Robert W']","True","Gerald","Patrick","male",0.99,380,"male",1,2877
12138,"Brain : a journal of neurology",2014,"Syncope and electroencephalography.","John B P","Stephenson","","","Fraser of Allander Neurosciences Unit, Royal Hospital for Sick Children, and University of Glasgow, Glasgow UK john@jbpstephenson.com.","Comment","[]","False","John","","male",0.99,9931,NA,NA,NA
15949,"Brain : a journal of neurology",2014,"Shared environmental effects on multiple sclerosis susceptibility: conflicting evidence from twin studies.","Corrado","Fagnani","Giovanni","Ristori","1 National Centre for Epidemiology, Surveillance and Health Promotion, Istituto Superiore di Sanità, Rome, Italy.","Comment","['Vito A G', 'Maria Chiara', 'Lorenza', 'Marco', 'Maria Antonietta']","False","Corrado","Giovanni","male",1,82,"male",1,722
15951,"Brain : a journal of neurology",2014,"Diffusion tensor imaging analysis of sequential spreading of disease in amyotrophic lateral sclerosis confirms patterns of TDP-43 pathology.","Jan","Kassubek","Albert C","Ludolph","1 Department of Neurology, University of Ulm, Ulm, Germany jan.kassubek@uni-ulm.de.","Journal Article","['Hans-Peter', 'Kelly', 'Johannes', 'Elmar H', 'Dorothée', 'Sarah', 'Heiko']","True","Jan","Albert","male",0.6,1663,"male",0.99,723
15952,"Brain : a journal of neurology",2014,"Congenital mirror movements: lack of decussation of pyramids.","Pedro","Brandão","Nasser","Allam","1 Movement Disorders Section, Neurology Unit, Hospital de Base do Distrito Federal, Brasília, DF, Brazil.","Comment","['Cassio', 'Joaquim Pereira', 'Carlos', 'Maxime']","False","Pedro","Nasser","male",0.99,1631,"male",1,129
15953,"Brain : a journal of neurology",2014,"Chasing central nervous system plasticity: the brainstem's contribution to locomotor recovery in rats with spinal cord injury.","Björn","Zörner","Martin E","Schwab","1 Department of Neurology, University Hospital Zurich, Frauenklinikstrasse 26, 8091 Zurich, Switzerland bjoern.zoerner@usz.ch.","Journal Article","['Lukas C', 'Linard', 'Sandra', 'Miriam', 'Marc', 'Michelle L', 'Martina', 'Roman R']","True","Björn","Martin","male",1,194,"male",1,3568
15954,"Brain : a journal of neurology",2014,"Time for tau.","William","Jagust","","","University of California Berkeley, USA jagust@berkeley.edu.","Journal Article","[]","False","William","","male",1,2626,NA,NA,NA
15955,"Brain : a journal of neurology",2014,"Reply: Syncope and electroencephalography.","J Gert","van Dijk","Wouter","Wieling","1 Department of Neurology, Leiden University Medical Centre, Leiden, The Netherlands j.g.van_dijk@lumc.nl.","Comment","['Roland D', 'Erik', 'Martijn R', 'Julius', 'David G']","False","Gert","Wouter","male",1,48,"male",1,108
