"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
26824,"Current opinion in neurobiology",2005,"Neural mechanisms of imitation.","Marco","Iacoboni","","","Ahmanson-Lovelace Brain Mapping Center, 660 Charles E. Young Drive South, Los Angeles, California 90095, USA. Iacoboni@loni.ucla.edu","Journal Article","[]","True","Marco","","male",0.99,2493,NA,NA,NA
26825,"Current opinion in neurobiology",2005,"Time and tide in cerebellar memory formation.","Chris I","De Zeeuw","Christopher H","Yeo","Department of Neuroscience, Erasmus MC, Rotterdam, The Netherlands. c.dezeeuw@erasmusmc.nl","Journal Article","[]","True","Chris","Christopher","male",0.93,8631,"male",1,2339
26826,"Current opinion in neurobiology",2005,"Motor systems.","Giacomo","Rizzolatti","Daniel M","Wolpert","","Editorial","[]","False","Giacomo","Daniel","male",1,192,"male",1,8180
26827,"Current opinion in neurobiology",2005,"Motor control and learning in altered dynamic environments.","James R","Lackner","Paul","DiZio","Ashton Graybiel Spatial Orientation Laboratory, Brandeis University, 415 South Street, Waltham, Massachusetts, 02454-9110, USA. agsol@brandeis.edu","Journal Article","[]","True","James","Paul","male",0.99,6359,"male",1,5931
26828,"Current opinion in neurobiology",2005,"The basal ganglia: learning new tricks and loving it.","Ann M","Graybiel","","","Department of Brain and Cognitive Sciences and the McGovern Institute for Brain Research, Massachusetts Institute of Technology, 43 Vassar Street, 46-6133, Cambridge, MA, 02139 USA. graybiel@mit.edu","Journal Article","[]","True","Ann","","female",0.99,1818,NA,NA,NA
26829,"Current opinion in neurobiology",2005,"Computational motor control in humans and robots.","Stefan","Schaal","Nicolas","Schweighofer","Computer Science, Neuroscience & Biokinesiology and Physical Therapy, University of Southern California, 3641 Watt Way, Los Angeles, CA 90089, USA. sschaal@usc.edu","Journal Article","[]","True","Stefan","Nicolas","male",1,917,"male",1,1953
7787,"Current opinion in neurobiology",2013,"Central control of peripheral circadian oscillators.","Michael","Menaker","Michael T","Sellix","Department of Biology, University of Virginia, Charlottesville, VA, United States. Electronic address: mm7e@virginia.edu.","Journal Article","['Zachary C']","True","Michael","Michael","male",1,11094,"male",1,11094
7788,"Current opinion in neurobiology",2013,"Mechanisms of experience dependent control of aggression in crickets.","Paul A","Stevenson","Klaus","Schildberger","Institute for Biology, Leipzig University, Talstr. 33, 04103 Leipzig, Germany. stevenson@rz.uni-leipzig.de","Journal Article","[]","True","Paul","Klaus","male",1,5931,"male",0.98,177
7789,"Current opinion in neurobiology",2013,"Deep brain stimulation for addiction: why the subthalamic nucleus should be favored.","Yann","Pelloux","Christelle","Baunez","Institut de Neurosciences de la Timone, UMR7289 CNRS & Aix-Marseille Université, Campus Santé Timone, 27 boulevard Jean Moulin, 13385 Marseille Cedex 05, France.","Journal Article","[]","True","Yann","Christelle","male",0.98,167,"female",1,340
7790,"Current opinion in neurobiology",2013,"Ascending orexinergic pathways and alcohol-seeking.","Robyn Mary","Brown","Andrew John","Lawrence","Florey Institute of Neuroscience & Mental Health, University of Melbourne, Parkville, Australia.","Journal Article","[]","True","Robyn","Andrew","female",0.97,641,"male",1,5168
11298,"Current opinion in neurobiology",2013,"Neurobiology of an endophenotype: modeling the progression of alcohol addiction in rodents.","Megan K","Mahoney","Mary C","Olmstead","Department of Psychology, Centre for Neuroscience Studies, Queen's University, Kingston, Ontario, Canada.","Journal Article","[]","True","Megan","Mary","female",1,2639,"female",1,4440
11299,"Current opinion in neurobiology",2013,"Neurobiology of gambling behaviors.","Marc N","Potenza","","","Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA. marc.potenza@yale.edu","Journal Article","[]","True","Marc","","male",1,1555,NA,NA,NA
14999,"Current opinion in neurobiology",2013,"Unraveling the neurobiology of nicotine dependence using genetically engineered mice.","Astrid K","Stoker","Athina","Markou","Department of Psychiatry, School of Medicine, University of California San Diego, La Jolla, CA 92093-0603, USA.","Journal Article","[]","True","Astrid","Athina","female",1,365,"female",1,32
4658,"Current opinion in neurobiology",2016,"Neurobiology and biomechanics of flight in miniature insects.","Sanjay P","Sane","","","National Centre for Biological Sciences, Tata Institute of Fundamental Research, GKVK Campus, Bellary Road, Bangalore 560065, India. Electronic address: sane@ncbs.res.in.","Review","[]","True","Sanjay","","male",1,212,NA,NA,NA
7053,"Current opinion in neurobiology",2016,"Editorial overview: Systems neuroscience 2016.","Donald B","Katz","Leslie M","Kay","Volen National Center for Complex Systems, Department of Psychology, Brandeis University, Waltham, MA, USA. Electronic address: dbkatz@brandeis.edu.","Editorial","[]","False","Donald","Leslie","male",1,493,"female",0.88,1173
8346,"Current opinion in neurobiology",2017,"Regulation of motoneuron excitability and the setting of homeostatic limits.","Carlo Ng","Giachello","Richard A","Baines","Faculty of Biology, Medicine and Health, University of Manchester, Manchester, M13 9PT, UK.","Journal Article","[]","True","Carlo","Richard","male",0.99,423,"male",1,4381
8347,"Current opinion in neurobiology",2017,"Homeostatic plasticity of excitability in crustacean central pattern generator networks.","David J","Schulz","Brian J","Lane","Division of Biological Sciences, University of Missouri-Columbia, Columbia, MO 65211 USA. Electronic address: schulzd@missouri.edu.","Journal Article","[]","True","David","Brian","male",1,12593,"male",1,4600
21241,"Current opinion in neurobiology",2016,"Cortical circuits and modules in movement generation: experiments and theories.","Tamar","Flash","Emilio","Bizzi","Dept of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot 76100, Israel. Electronic address: tamar.flash@weizmann.ac.il.","Review","[]","True","Tamar","Emilio","female",1,81,"male",0.99,370
22264,"Current opinion in neurobiology",2009,"New photochemical tools for controlling neuronal activity.","Richard H","Kramer","Dirk","Trauner","Department of Molecular and Cell Biology, University of California at Berkeley, Berkeley, CA 94720, United States. rhkramer@berkeley.edu","Journal Article","['Doris L']","True","Richard","Dirk","male",1,4381,"male",1,213
22265,"Current opinion in neurobiology",2009,"Neuroaesthetics: a review.","Di Dio","Cinzia","Gallese","Vittorio","Università degli Studi di Parma, Dipartimento di Neuroscienze, via Volturno 39/E, 43100 Parma, Italy. cinzia.didio@nemo.unipr.it","Journal Article","[]","True","Dio","Gallese","male",0.75,24,NA,NA,NA
22266,"Current opinion in neurobiology",2009,"The case for and against muscle synergies.","Matthew C","Tresch","Anthony","Jarc","Northwestern University, Department of Biomedical Engineering, USA. m-tresch@northwestern.edu","Journal Article","[]","True","Matthew","Anthony","male",1,3338,"male",1,3029
22267,"Current opinion in neurobiology",2009,"Functions of axon guidance molecules in synapse formation.","Shih-Yu","Chen","Hwai-Jong","Cheng","Center for Neuroscience, Department of Neurobiology, Physiology and Behavior, United States.","Journal Article","[]","True","Shih-Yu","Hwai-Jong",NA,NA,NA,NA,NA,NA
4386,"Current opinion in neurobiology",2011,"Adult neurogenesis and modulation of neural circuit function.","Kaoru","Inokuchi","","","Department of Biochemistry, Graduate School of Medicine and Pharmaceutical Sciences, University of Toyama, 2630 Sugitani, Toyama 930-0194, Japan. inokuchi@med.u-toyama.ac.jp","Journal Article","[]","True","Kaoru","","female",0.71,17,NA,NA,NA
8390,"Current opinion in neurobiology",2011,"Hippocampal ripples and memory consolidation.","Gabrielle","Girardeau","Michaël","Zugaro","CNRS-Collège de France, LPPA, UMR7152, 11 place Marcelin Berthelot, 75005 Paris, France.","Journal Article","[]","True","Gabrielle","Michaël","female",0.99,347,"male",1,66
12691,"Current opinion in neurobiology",2011,"GABAB receptor modulation of synaptic function.","Jason R","Chalifoux","Adam G","Carter","Center for Neural Science, New York University, 4 Washington Place, New York, NY 10003, United States.","Journal Article","[]","True","Jason","Adam","male",1,4927,"male",1,3957
3947,"Current opinion in neurobiology",2015,"The molecular and cellular basis of thermosensation in mammals.","Radhika","Palkar","David D","McKemy","Neuroscience Graduate Program, University of Southern California, United States.","Journal Article","['Erika K']","True","Radhika","David","female",1,63,"male",1,12593
6783,"Current opinion in neurobiology",2015,"Sensory basis of lepidopteran migration: focus on the monarch butterfly.","Patrick A","Guerra","Steven M","Reppert","Department of Neurobiology, University of Massachusetts Medical School, 364 Plantation Street, Worcester, MA 01605, USA.","Journal Article","[]","True","Patrick","Steven","male",1,2877,"male",1,2600
17036,"Current opinion in neurobiology",2015,"Large-scale imaging in small brains.","Misha B","Ahrens","Florian","Engert","Janelia Research Campus, Howard Hughes Medical Institute, Ashburn, VA, USA. Electronic address: ahrensm@janelia.hhmi.org.","Journal Article","[]","True","Misha","Florian","female",0.7,53,"male",1,489
18741,"Current opinion in neurobiology",2015,"Optogenetic stimulation of the auditory pathway for research and future prosthetics.","Tobias","Moser","","","Institute for Auditory Neuroscience and Collaborative Research Center 889, University Medical Center Göttingen, Göttingen, Germany; Bernstein Center for Computational Neuroscience, University of Göttingen, Göttingen, Germany; Center for Nanoscale Microscopy and Molecular Physiology of the Brain, University of Göttingen, Göttingen, Germany. Electronic address: tmoser@gwdg.de.","Journal Article","[]","True","Tobias","","male",1,352,NA,NA,NA
18825,"Current opinion in neurobiology",2015,"Computational models in the age of large datasets.","Timothy","O'Leary","Eve","Marder","Biology Department and Volen Center, Brandeis University, Waltham, MA 02454, United States.","Journal Article","['Alexander C']","True","Timothy","Eve","male",1,809,"female",0.99,324
19138,"Current opinion in neurobiology",2015,"Phototransduction in Drosophila.","Roger C","Hardie","Mikko","Juusola","Cambridge University, Department of Physiology Development and Neuroscience, Downing St CB2 3EG, United Kingdom. Electronic address: rch14@cam.ac.uk.","Journal Article","[]","True","Roger","Mikko","male",1,1220,"male",1,186
19139,"Current opinion in neurobiology",2015,"Sensing the light environment in plants: photoreceptors and early signaling steps.","Vinicius Costa","Galvão","Christian","Fankhauser","Centre for Integrative Genomics, Faculty of Biology and Medicine, University of Lausanne, CH 1015 Lausanne, Switzerland.","Journal Article","[]","True","Vinicius","Christian","male",1,72,"male",0.99,2548
24422,"Current opinion in neurobiology",2015,"Taking the next step: cortical contributions to the control of locomotion.","Trevor","Drew","Daniel S","Marigold","Département de Neurosciences, Groupe de recherche sur le système nerveux central (GRSNC), Université de Montréal, Pavillon Paul-G. Desmarais, C.P. 6128, Succursale Centre-ville, Montréal, Québec H3C 3J7, Canada. Electronic address: Trevor.Drew@umontreal.ca.","Journal Article","[]","True","Trevor","Daniel","male",1,758,"male",1,8180
27341,"Current opinion in neurobiology",2015,"Coding of movements in the motor cortex.","Apostolos P","Georgopoulos","Adam F","Carpenter","Brain Sciences Center, Minneapolis Veterans Affairs Health Care System, Minneapolis, MN 55417, USA; Department of Neuroscience, University of Minnesota, Minneapolis, MN 55455, USA; Department of Neurology, University of Minnesota, Minneapolis, MN 55455, USA. Electronic address: omega@umn.edu.","Journal Article","[]","True","Apostolos","Adam","male",1,18,"male",1,3957
2262,"Current opinion in neurobiology",2008,"Synaptic clustering by dendritic signalling mechanisms.","Matthew E","Larkum","Thomas","Nevian","Department of Physiology, University of Berne, Bern, Switzerland.","Journal Article","[]","True","Matthew","Thomas","male",1,3338,"male",1,3753
3524,"Current opinion in neurobiology",2008,"Processing of complex sounds in the auditory system.","Israel","Nelken","","","Department of Neurobiology, Silberman Institute of Life Sciences, and the Interdisciplinary Center for Neural Computation (ICNC), Hebrew University, Safra Campus, Jerusalem 91904, Israel. Israel@cc.huji.ac.il","Journal Article","[]","True","Israel","","male",0.99,384,NA,NA,NA
3526,"Current opinion in neurobiology",2008,"Emerging views of corticothalamic function.","Farran","Briggs","W Martin","Usrey","Department of Neurobiology, Physiology & Behavior, Center for Neuroscience, University of California, Davis, CA, United States.","Journal Article","[]","True","Farran","Martin","female",0.67,3,"male",1,3568
7350,"Current opinion in neurobiology",2008,"Central mechanisms of tactile shape perception.","Steven","Hsiao","","","Department of Neuroscience and the Krieger Mind/Brain Institute, The Johns Hopkins University, 338 Krieger Hall, Baltimore, MD 21218, United States. Steven.Hsiao@jhu.edu","Journal Article","[]","True","Steven","","male",1,2600,NA,NA,NA
7351,"Current opinion in neurobiology",2008,"Neural and behavioral mechanisms of olfactory perception.","Rachel I","Wilson","","","Department of Neurobiology, Harvard Medical School, 220 Longwood Avenue, Boston, MA 02115, United States. rachel_wilson@hms.harvard.edu","Journal Article","[]","True","Rachel","","female",1,4021,NA,NA,NA
7352,"Current opinion in neurobiology",2008,"Probabilistic sensory recoding.","Mehrdad","Jazayeri","","","HHWF, NPRC, Physiol & Biophys, University of Washington, Seattle, WA, United States. mjaz@u.washington.edu","Journal Article","[]","True","Mehrdad","","male",1,22,NA,NA,NA
7353,"Current opinion in neurobiology",2008,"Representation of binocular surfaces by cortical neurons.","Holly","Bridge","Bruce G","Cumming","FMRIB Centre, Department of Clinical Neurology, University of Oxford, UK.","Journal Article","[]","True","Holly","Bruce","female",0.99,1178,"male",1,800
7354,"Current opinion in neurobiology",2008,"Cochlear amplification, outer hair cells and prestin.","Peter","Dallos","","","Northwestern University, Departments of Neurobiology and Physiology and Communication Sciences and Disorders, The Hugh Knowles Center, 2240 Campus Drive, Evanston, IL 60208, USA. p-dallos@northwestern.edu","Journal Article","[]","True","Peter","","male",1,4373,NA,NA,NA
20980,"Current opinion in neurobiology",2008,"Sensory neuron voltage-gated sodium channels as analgesic drug targets.","Aliakmal","Momin","John N","Wood","Molecular Nociception, Wolfson Institute for Biomedical Research, University College London, Gower Street, London WC1E 6BT, United Kingdom. a.momin@ucl.ac.uk","Journal Article","[]","True","Aliakmal","John",NA,NA,NA,"male",0.99,9931
20981,"Current opinion in neurobiology",2008,"Music perception, pitch, and the auditory system.","Josh H","McDermott","Andrew J","Oxenham","Department of Psychology, University of Minnesota, United States. joshmcd@umn.edu","Journal Article","[]","True","Josh","Andrew","male",1,2597,"male",1,5168
20982,"Current opinion in neurobiology",2008,"Measuring smells.","Rafi","Haddad","Noam","Sobel","Department of Neurobiology, The Weizmann Institute of Science, Israel. rhaddad@weizmann.ac.il","Journal Article","['Hadas', 'David']","True","Rafi","Noam","male",0.78,55,"male",0.8,41
20983,"Current opinion in neurobiology",2008,"Hair cell afferent synapses.","Elisabeth","Glowatzki","Paul","Fuchs","Department of Otolaryngology, Johns Hopkins School of Medicine, 720 Rutland Avenue, Ross 824, Baltimore, MD 21205, United States. eglowat1@jhmi.edu","Journal Article","['Lisa']","True","Elisabeth","Paul","female",1,570,"male",1,5931
28249,"Current opinion in neurobiology",2008,"Molecular dynamics of postsynaptic receptors and scaffold proteins.","Marianne","Renner","Antoine","Triller","Inserm U789, Biologie Cellulaire de la Synapse, ENS, Paris, France.","Journal Article","['Christian G']","True","Marianne","Antoine","female",0.99,812,"male",1,411
28250,"Current opinion in neurobiology",2008,"Synchronized firing in the retina.","Jonathon","Shlens","Ej","Chichilnisky","The Salk Institute, La Jolla, CA, USA. shlens@salk.edu","Journal Article","['Fred']","True","Jonathon","Ej","male",1,145,"male",0.69,55
20479,"Current opinion in neurobiology",2007,"Dynamics of postsynaptic glutamate receptor targeting.","Lu","Chen","Christine I","Nam","Department of Molecular and Cell Biology, University of California, Berkeley, CA 94720-3200, USA. luchen@berkeley.edu","Journal Article","['Tara']","True","Lu","Christine","female",0.79,249,"female",1,3115
27768,"Current opinion in neurobiology",2007,"Neogenin and repulsive guidance molecule signaling in the central nervous system.","Toshihide","Yamashita","Katsuhiko","Hata","Department of Neurobiology, Graduate School of Medicine, Chiba University, 1-8-1 Inohana, Chiba 260-8670, Japan. t-yamashita@faculty.chiba-u.jp","Journal Article","['Bernhard K']","True","Toshihide","Katsuhiko",NA,NA,NA,NA,NA,NA
17101,"Current opinion in neurobiology",2007,"Netrin signaling leading to directed growth cone steering.","Jennifer","Round","Elke","Stein","Department of Molecular, Cellular and Developmental Biology and Cell Biology, Yale University, 219 Prospect Street, Kline Biology Tower-232, New Haven, CT 06520, USA.","Journal Article","[]","True","Jennifer","Elke","female",1,6717,"female",1,86
17102,"Current opinion in neurobiology",2007,"Mechanisms of eye-specific visual circuit development.","Andrew D","Huberman","","","Department of Neurobiology, Stanford University School of Medicine, Stanford, CA 94305, USA. adh1@stanford.edu","Journal Article","[]","True","Andrew","","male",1,5168,NA,NA,NA
21012,"Current opinion in neurobiology",2007,"Role of DISC1 in neural development and schizophrenia.","Shaun","Mackie","David J","Porteous","Medical Genetics Section, University of Edinburgh Centre for Molecular Medicine, Western General Hospital, Crewe Road, Edinburgh, EH4 2XU, UK.","Journal Article","['J Kirsty']","True","Shaun","David","male",0.98,709,"male",1,12593
28539,"Current opinion in neurobiology",2007,"Morphogens as conserved axon guidance cues.","Yimin","Zou","Anna I","Lyuksyutova","Biological Sciences Division Neurobiology Section, University of California, San Diego, 9500 Gilman Drive, Pacific Hall - Room 1220, La Jolla, California 92093, USA. yzou@ucsd.edu","Journal Article","[]","True","Yimin","Anna","female",1,1,"female",1,4755
9314,"Current opinion in neurobiology",2017,"Interactions between synaptic homeostatic mechanisms: an attempt to reconcile BCM theory, synaptic scaling, and changing excitation/inhibition balance.","Tara","Keck","Tobias","Bonhoeffer","Department of Neuroscience, Physiology and Pharmacology, University College London, 21 University Street, London, WC1E 6DE, UK.","Journal Article","['Mark']","True","Tara","Tobias","female",0.99,1098,"male",1,352
9315,"Current opinion in neurobiology",2017,"MAGUKs: multifaceted synaptic organizers.","Sehoon","Won","Katherine W","Roche","Receptor Biology Section, National Institute of Neurological Disorders and Stroke, National Institutes of Health, Bethesda, MD 20892, United States.","Journal Article","['Jon M', 'Roger A']","True","Sehoon","Katherine","male",1,1,"female",1,1413
14876,"Current opinion in neurobiology",2017,"The tired hippocampus: the molecular impact of sleep deprivation on hippocampal function.","Robbert","Havekes","Ted","Abel","Groningen Institute for Evolutionary Life Sciences (GELIFES), University of Groningen, Groningen, The Netherlands. Electronic address: r.havekes@rug.nl.","Journal Article","[]","True","Robbert","Ted","male",1,21,"male",1,376
2883,"Current opinion in neurobiology",2013,"The importance of being hierarchical.","Nikola T","Markov","Henry","Kennedy","Stem Cell and Brain Research Institute, INSERM U846, 18 Avenue Doyen Lepine, 69500 Bron, France.","Journal Article","[]","True","Nikola","Henry","male",0.83,301,"male",1,1067
10226,"Current opinion in neurobiology",2013,"Social judgments from faces.","Alexander","Todorov","Ron","Dotsch","Department of Psychology, Princeton University, USA. atodorov@princeton.edu","Journal Article","['Peter']","True","Alexander","Ron","male",1,1645,"male",0.98,1014
10227,"Current opinion in neurobiology",2013,"Control-related systems in the human brain.","Jonathan D","Power","Steven E","Petersen","Department of Neurology, Washington University School of Medicine, USA. powerj@wusm.wustl.edu","Journal Article","[]","True","Jonathan","Steven","male",1,3702,"male",1,2600
14603,"Current opinion in neurobiology",2013,"Large-scale brain networks in affective and social neuroscience: towards an integrative functional architecture of the brain.","Lisa Feldman","Barrett","Ajay Bhaskar","Satpute","Northeastern University, Massachusetts General Hospital/Harvard Medical School, USA. l.barrett@neu.edu","Journal Article","[]","True","Feldman","Bhaskar",NA,NA,NA,"male",1,20
12568,"Current opinion in neurobiology",2014,"Editorial overview: neural maps.","David","Fitzpatrick","Nachum","Ulanovsky","Max Planck Florida Institute for Neuroscience, Jupiter, FL, USA. Electronic address: David.Fitzpatrick@mpfi.org.","Editorial","[]","False","David","Nachum","male",1,12593,NA,NA,NA
10821,"Current opinion in neurobiology",2016,"The cell biology of CNS myelination.","Ethan G","Hughes","Bruce","Appel","Department of Cell and Developmental Biology, University of Colorado School of Medicine, Aurora, CO 80045, United States.","Journal Article","[]","True","Ethan","Bruce","male",0.98,375,"male",1,800
20073,"Current opinion in neurobiology",2016,"Molecular and neural control of sexually dimorphic social behaviors.","Taehong","Yang","Nirao M","Shah","Department of Anatomy, University of California San Francisco, San Francisco, CA 94158, United States.","Journal Article","[]","True","Taehong","Nirao",NA,NA,NA,NA,NA,NA
2252,"Current opinion in neurobiology",2011,"Fragile X syndrome and the amygdala.","Aparna","Suvrathan","Sumantra","Chattarji","National Center for Biological Sciences, Bangalore 560065, India.","Journal Article","[]","True","Aparna","Sumantra","female",1,38,NA,NA,NA
4927,"Current opinion in neurobiology",2011,"Wiring and rewiring of the retinogeniculate synapse.","Y Kate","Hong","Chinfei","Chen","Department of Neurology, F.M. Kirby Neurobiology Center, Children's Hospital, Boston, Harvard Medical School, 300 Longwood Avenue, Boston, MA 02115, United States.","Journal Article","[]","True","Kate","Chinfei","female",0.99,2254,NA,NA,NA
17689,"Current opinion in neurobiology",2011,"Oscillations and hippocampal-prefrontal synchrony.","Laura Lee","Colgin","","","Center for Learning and Memory, Department of Neurobiology, The University of Texas at Austin, 1 University Station Stop C7000, Austin, TX 78712, USA. colgin@mail.clm.utexas.edu","Journal Article","[]","True","Laura","","female",1,7953,NA,NA,NA
6053,"Current opinion in neurobiology",2015,"Editorial overview: Circuit plasticity and memory.","Thomas","Mrsic-Flogel","Alessandro","Treves","","Editorial","[]","False","Thomas","Alessandro","male",1,3753,"male",1,1025
1485,"Current opinion in neurobiology",2017,"Neuronal substrates of sleep homeostasis; lessons from flies, rats and mice.","Jeffrey M","Donlea","Ronald","Szymusiak","Department of Neurobiology, David Geffen School of Medicine, University of California, Los Angeles, United States.","Journal Article","['Md Noor']","True","Jeffrey","Ronald","male",1,932,"male",1,755
1522,"Current opinion in neurobiology",2017,"Mitochondrial dysfunction in Autism Spectrum Disorder: clinical features and perspectives.","Fiona","Hollis","Claudia","Bagni","University of Lausanne, Department of Fundamental Neuroscience, Lausanne, Switzerland.","Journal Article","['Alexandros K']","True","Fiona","Claudia","female",1,926,"female",1,3051
5587,"Current opinion in neurobiology",2017,"mRNA transport & local translation in neurons.","Caspar","Glock","Erin M","Schuman","Max Planck Institute for Brain Research, Max-von-Laue-Strasse 4, 60438 Frankfurt, Germany.","Journal Article","['Maximilian']","True","Caspar","Erin","male",1,7,"female",0.99,2097
5592,"Current opinion in neurobiology",2017,"The adenosine-mediated, neuronal-glial, homeostatic sleep response.","Robert W","Greene","Ayako","Suzuki","UT Southwestern Medical Center, Dallas, TX, United States; International Institute of Integrative Sleep Medicine, University of Tsukuba, Japan; VAMC, Dallas, TX, United States. Electronic address: robertw.greene@utsouthwestern.edu.","Journal Article","['Theresa E']","True","Robert","Ayako","male",1,5222,"female",1,39
11799,"Current opinion in neurobiology",2017,"Model-based predictions for dopamine.","Angela J","Langdon","Yael","Niv","Princeton Neuroscience Institute & Department of Psychology, Princeton University, Princeton, NJ 08540, United States. Electronic address: alangdon@princeton.edu.","Journal Article","['Melissa J', 'Geoffrey']","True","Angela","Yael","female",1,3511,"female",0.94,118
11925,"Current opinion in neurobiology",2017,"Unwrapping the unappreciated: recent progress in Remak Schwann cell biology.","Breanne L","Harty","Kelly R","Monk","Department of Developmental Biology, Washington University School of Medicine, 660 S Euclid Ave, St Louis, MO 63110, USA. Electronic address: harty@ohsu.edu.","Journal Article","[]","True","Breanne","Kelly","female",0.98,43,"female",0.94,3831
11926,"Current opinion in neurobiology",2017,"A microglia-cytokine axis to modulate synaptic connectivity and function.","Sebastian","Werneburg","Dorothy P","Schafer","Department of Neurobiology, University of Massachusetts Medical School, 364 Plantation Street, Worcester MA 01605, USA.","Journal Article","['Philip A', 'Kasey M']","True","Sebastian","Dorothy","male",1,1459,"female",0.99,474
11927,"Current opinion in neurobiology",2017,"Environment matters: microglia function and dysfunction in a changing world.","Richa","Hanamsagar","Staci D","Bilbo","Department of Pediatrics, Harvard Medical School, and Lurie Center for Autism, Massachusetts General Hospital for Children, Boston, MA 02129, United States.","Journal Article","[]","True","Richa","Staci","female",1,52,"female",0.99,98
11928,"Current opinion in neurobiology",2017,"Neuronal activity in the glioma microenvironment.","Tessa","Johung","Michelle","Monje","Department of Neurology, University of California San Francisco School of Medicine, San Francisco, CA, USA.","Journal Article","[]","True","Tessa","Michelle","female",1,212,"female",1,5658
11929,"Current opinion in neurobiology",2017,"Glial contributions to neuronal health and disease: new insights from Drosophila.","Mary A","Logan","","","Jungers Center, Department of Neurology, Oregon Health and Science University, Portland, OR, 97239, USA. Electronic address: loganm@ohsu.edu.","Journal Article","[]","True","Mary","","female",1,4440,NA,NA,NA
18950,"Current opinion in neurobiology",2014,"Editorial overview: communication and language: animal communication and human language.","Michael S","Brainard","W Tecumseh","Fitch","UCSF MC 0444, 675 Nelson Rising Lane, Room 514E, San Francisco, CA 94158, USA. Electronic address: msb@phy.ucsf.edu.","Editorial","[]","False","Michael","Tecumseh","male",1,11094,NA,NA,NA
26756,"Current opinion in neurobiology",2014,"Temporal pattern processing in songbirds.","Jordan A","Comins","Timothy Q","Gentner","Department of Psychology, University of California, San Diego, United States.","Journal Article","[]","True","Jordan","Timothy","male",0.77,1774,"male",1,809
20587,"Current opinion in neurobiology",2015,"Local and afferent synaptic pathways in the striatal microcircuitry.","Gilad","Silberberg","J Paul","Bolam","Department of Neuroscience, Karolinska Institutet, Retzius väg 8, Stockholm 17177, Sweden. Electronic address: gilad.silberberg@ki.se.","Journal Article","[]","True","Gilad","Paul","male",1,21,"male",1,5931
3125,"Current opinion in neurobiology",2015,"The chemical ecology of the fly.","Suzan","Mansourian","Marcus C","Stensmyr","Department of Biology, Lund University, Lund, Sweden.","Journal Article","[]","True","Suzan","Marcus","female",0.95,127,"male",1,970
3127,"Current opinion in neurobiology",2015,"Mammalian pheromones: emerging properties and mechanisms of detection.","Lisa","Stowers","Tsung-Han","Kuo","Department of Molecular and Cellular Neuroscience, The Scripps Research Institute, La Jolla, CA 92037, USA. Electronic address: Stowers@scripps.edu.","Journal Article","[]","True","Lisa","Tsung-Han","female",1,6394,NA,NA,NA
22697,"Current opinion in neurobiology",2015,"At the physical limit - chemosensation in sperm.","T","Strünker","U B","Kaupp","Center of Advanced European Studies and Research (caesar), Ludwig-Erhard-Allee 2, Bonn 53175, Germany.","Journal Article","['L']","True","T","U","male",0.88,73,"female",0.5,2
25212,"Current opinion in neurobiology",2015,"For things needing your attention: the role of neocortical gamma in sensory perception.","Dominique L","Pritchett","Christopher I","Moore","Champalimaud Neuroscience Program, Lisbon, Portugal.","Journal Article","['Joshua H', 'Christopher A']","True","Dominique","Christopher","female",0.69,689,"male",1,2339
20,"Current opinion in neurobiology",2015,"Spatiotemporal phase clusters and phase synchronization patterns derived from high density EEG and ECoG recordings.","Ceon","Ramon","Mark D","Holmes","Department of Electrical Engineering, University of Washington, Seattle, WA 98195, USA; Institute of Biomedical and Neural Engineering, Reykjavik University, Reykjavik, Iceland. Electronic address: ceon@u.washington.edu.","Journal Article","[]","True","Ceon","Mark",NA,NA,NA,"male",1,6176
21,"Current opinion in neurobiology",2015,"Brain state dependent activity in the cortex and thalamus.","David A","McCormick","David B","Salkoff","Department of Neurobiology, Kavli Institute for Neuroscience, Yale University School of Medicine, 333 Cedar Street, New Haven, CT 06510, United States. Electronic address: david.mccormick@yale.edu.","Journal Article","['Matthew J']","True","David","David","male",1,12593,"male",1,12593
22,"Current opinion in neurobiology",2015,"Olfactory system oscillations across phyla.","Leslie M","Kay","","","Department of Psychology, Institute for Mind and Biology, The University of Chicago, 940 E 57th St., Chicago, IL 60637, USA. Electronic address: LKay@uchicago.edu.","Journal Article","[]","True","Leslie","","female",0.88,1173,NA,NA,NA
23,"Current opinion in neurobiology",2015,"Single trial analysis of field potentials in perception, learning and memory.","Hernan Gonzalo","Rey","Rodrigo","Quian Quiroga","Centre for Systems Neuroscience, University of Leicester, Leicester LE1 7QR, UK.","Journal Article","['Maryam']","True","Gonzalo","Rodrigo","male",1,493,"male",1,1277
24,"Current opinion in neurobiology",2015,"The heavy tail of the human brain.","James A","Roberts","Michael","Breakspear","QIMR Berghofer Medical Research Institute, 300 Herston Rd, Herston, QLD 4006, Australia.","Journal Article","['Tjeerd W']","True","James","Michael","male",0.99,6359,"male",1,11094
