"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
27492,"Trends in neurosciences",2015,"Motor cortex layer 4: less is more.","Helen","Barbas","Miguel Á","García-Cabezas","Boston University, Neural Systems Lab, 635 Commonwealth Ave., Boston, MA 02215, USA. Electronic address: barbas@bu.edu.","Journal Article","[]","True","Helen","Miguel","female",0.99,2201,"male",1,2065
15485,"Trends in neurosciences",2014,"Synaptic plasticity in pathological pain.","Ceng","Luo","Rohini","Kuner","Institute of Neurosciences, Fourth Military Medical University, Xi'an, 710032, China. Electronic address: luoceng@fmmu.edu.cn.","Journal Article","['Thomas']","True","Ceng","Rohini","male",1,1,"female",1,25
18442,"Trends in neurosciences",2014,"Temporal coding organized by coupled alpha and gamma oscillations prioritize visual processing.","Ole","Jensen","Mathilde","Bonnefond","Donders Institute for Brain, Cognition and Behaviour, Radboud University Nijmegen, Nijmegen, The Netherlands. Electronic address: ole.jensen@donders.ru.nl.","Journal Article","['Bart', 'Til Ole']","True","Ole","Mathilde","male",0.99,160,"female",1,287
19440,"Trends in neurosciences",2016,"The Emerging Neuroscience of Third-Party Punishment.","Frank","Krueger","Morris","Hoffman","Department of Psychology, George Mason University, Fairfax, VA, USA; Center for the Study of Neuroeconomics, Krasnow Institute for Advanced Study, George Mason University, Fairfax, VA, USA. Electronic address: fkrueger@gmu.edu.","Journal Article","[]","True","Frank","Morris","male",1,1565,"male",1,49
27395,"Trends in neurosciences",2016,"A Functional Taxonomy of Bottom-Up Sensory Feedback Processing for Motor Actions.","Stephen H","Scott","","","Centre for Neuroscience Studies, Department of Biomedical and Molecular Sciences, and Department of Medicine, Queen's University, Kingston, ON, Canada. Electronic address: steve.scott@queensu.ca.","Journal Article","[]","True","Stephen","","male",1,2608,NA,NA,NA
27396,"Trends in neurosciences",2016,"Do Cortical Circuits Need Protecting from Themselves?","Andrew J","Trevelyan","","","Institute of Neuroscience, Medical School, Framlington Place, Newcastle upon Tyne NE2 4HH, UK. Electronic address: andrew.trevelyan@ncl.ac.uk.","Journal Article","[]","True","Andrew","","male",1,5168,NA,NA,NA
24649,"Trends in neurosciences",2011,"Development, specification, and diversity of callosal projection neurons.","Ryann M","Fame","Jeffrey D","Macklis","MGH-HMS Center for Nervous System Repair, Department of Neurosurgery, and Program in Neuroscience, Harvard Medical School, Boston, MA 02114, USA.","Journal Article","['Jessica L']","True","Ryann","Jeffrey","female",0.55,20,"male",1,932
13500,"Trends in neurosciences",2014,"The elusive engram: what can infantile amnesia tell us about memory?","Bridget L","Callaghan","Rick","Richardson","School of Psychology, The University of New South Wales, Sydney, Australia. Electronic address: b.callaghan@unsw.edu.au.","Journal Article","['Stella']","True","Bridget","Rick","female",1,398,"male",1,1255
13501,"Trends in neurosciences",2014,"Measuring and using light in the melanopsin age.","Robert J","Lucas","George C","Brainard","Faculty of Life Sciences, University of Manchester, Manchester M13 9PT, UK. Electronic address: robert.lucas@manchester.ac.uk.","Journal Article","['Stuart N', 'David M', 'Timothy M', 'Howard M', 'Charles A', 'Mariana G', 'Paul D', 'Steven W', 'John B', 'Luke L A', 'Ignacio', 'Debra J']","True","Robert","George","male",1,5222,"male",0.99,2098
16577,"Trends in neurosciences",2012,"Interview with Judy Illes.","Judy","Illes","","","National Core for Neuroethics, Division of Neurology, Department of Medicine, University of British Columbia, 2211 Wesbrook Mall, Koerner S124, Vancouver, BC V6T 2B5, Canada. jilles@mail.ubc.ca","Interview","[]","False","Judy","","female",1,1375,NA,NA,NA
21022,"Trends in neurosciences",2013,"Are unreliable release mechanisms conserved from NMJ to CNS?","Tyler B","Tarr","Stephen D","Meriney","Department of Neuroscience, Center for Neuroscience, University of Pittsburgh, Pittsburgh, PA 15260, USA.","Journal Article","['Markus']","True","Tyler","Stephen","male",0.98,1497,"male",1,2608
21332,"Trends in neurosciences",2012,"The sigma-1 receptor: roles in neuronal plasticity and disease.","Saïd","Kourrich","Antonello","Bonci","Synaptic Plasticity Section, Intramural Research Program, National Institute on Drug Abuse, National Institutes of Health, Department of Health and Human Services, Baltimore, MD, USA.","Journal Article","['Tsung-Ping', 'Michiko']","True","Saïd","Antonello","male",0.86,7,"male",1,54
17714,"Trends in neurosciences",2017,"Multimodal Imaging of Neurometabolic Pathology due to Traumatic Brain Injury.","John Darrell","Van Horn","Andrei","Irimia","USC Mark and Mary Stevens Neuroimaging and Informatics Institute, 2025 Zonal Avenue, Keck School of Medicine of USC, University of Southern California, Los Angeles, California 90033, USA. Electronic address: jvanhorn@usc.edu.","Journal Article","['Avnish']","True","Darrell","Andrei","male",1,277,"male",0.99,168
2335,"Trends in neurosciences",2010,"Tubulin post-translational modifications: encoding functions on the neuronal microtubule cytoskeleton.","Carsten","Janke","Matthias","Kneussel","Institut Curie, Bâtiment 110, Centre Universitaire, F-91405 Orsay Cedex, France. Carsten.Janke@curie.fr","Journal Article","[]","True","Carsten","Matthias","male",1,119,"male",1,257
2337,"Trends in neurosciences",2010,"Building a bridal chamber: development of the thalamus.","Steffen","Scholpp","Andrew","Lumsden","Karlsruhe Institute of Technology, Institute for Toxicology and Genetics, 76021 Karlsruhe, Germany.","Journal Article","[]","True","Steffen","Andrew","male",0.98,120,"male",1,5168
3087,"Trends in neurosciences",2010,"'Too much good news' - are Alzheimer mouse models trying to tell us how to prevent, not cure, Alzheimer's disease?","Kathleen R","Zahs","Karen H","Ashe","N. Bud Grossman Center for Memory Research and Care, University of Minnesota Medical School, Minneapolis, MN 55455, USA.","Journal Article","[]","True","Kathleen","Karen","female",1,972,"female",1,5462
21073,"Trends in neurosciences",2010,"Serotonin: a regulator of neuronal morphology and circuitry.","Elizabeth A","Daubert","Barry G","Condron","Department of Biology, University of Virginia, 071 Gilmer Hall, P.O. Box 400328, Charlottesville, VA 22904, USA.","Journal Article","[]","True","Elizabeth","Barry","female",1,3508,"male",0.98,635
5273,"Trends in neurosciences",2007,"Human gamma-frequency oscillations associated with attention and memory.","Ole","Jensen","Jean-Philippe","Lachaux","F.C. Donders Centre for Cognitive Neuroimaging, Kapittelweg 29, 6525 EN Nijmegen, the Netherlands.","Journal Article","['Jochen']","True","Ole","Jean-Philippe","male",0.99,160,"male",1,79
10867,"Trends in neurosciences",2012,"GluN3 subunit-containing NMDA receptors: not just one-trick ponies.","Svenja","Pachernegg","Michael","Hollmann","Department of Biochemistry I - Receptor Biochemistry, Ruhr University Bochum, 44780 Bochum, Germany.","Journal Article","['Nathalie']","True","Svenja","Michael","female",1,32,"male",1,11094
15452,"Trends in neurosciences",2012,"The vestibular system: multimodal integration and encoding of self-motion for motor control.","Kathleen E","Cullen","","","Department of Physiology, McGill University, Montreal, Quebec H3G 1Y6, Canada. Kathleen.cullen@mcgill.ca","Journal Article","[]","True","Kathleen","","female",1,972,NA,NA,NA
6395,"Trends in neurosciences",2012,"Are you or aren't you? Challenges associated with physiologically identifying dopamine neurons.","Mark A","Ungless","Anthony A","Grace","MRC Clinical Sciences Centre, Imperial College London, Hammersmith Hospital, Du Cane Road, London, W12 0NN, UK. mark.ungless@imperial.ac.uk","Journal Article","[]","True","Mark","Anthony","male",1,6176,"male",1,3029
5812,"Trends in neurosciences",2008,"Neuroprotective actions of melanocortins: a therapeutic opportunity.","Anna","Catania","","","Center for Preclinical Investigation, Fondazione IRCCS Ospedale Maggiore Policlinico, Mangiagalli e Regina Elena, 20122 Milano, Italy. anna.catania@unimi.it","Journal Article","[]","True","Anna","","female",1,4755,NA,NA,NA
5814,"Trends in neurosciences",2008,"Synaesthesia and cortical connectivity.","Gary","Bargary","Kevin J","Mitchell","School of Psychology, Trinity College Institute of Neuroscience, Trinity College Dublin, Dublin 2, Ireland.","Journal Article","[]","True","Gary","Kevin","male",1,2132,"male",1,5362
5815,"Trends in neurosciences",2008,"Simple sequence repeats: genetic modulators of brain function and behavior.","John W","Fondon","David G","King","McDermott Center for Human Growth and Development and Department of Biochemistry, University of Texas Southwestern Medical Center, Dallas, TX 75390, USA.","Journal Article","['Elizabeth A D', 'Anthony J']","True","John","David","male",0.99,9931,"male",1,12593
11418,"Trends in neurosciences",2008,"Cholinergic control of GABA release: emerging parallels between neocortex and hippocampus.","J Josh","Lawrence","","","Laboratory of Cellular and Synaptic Neurophysiology, Eunice Kennedy Shriver National Institutes of Child Health and Human Development, National Institutes of Health, Bethesda, MD 20892, USA. lawrenjo@mail.nih.gov","Journal Article","[]","True","Josh","","male",1,2597,NA,NA,NA
17770,"Trends in neurosciences",2017,"A Self-Killing Rabies Virus That Leaves a Trace on the DNA.","William","Menegas","Mitsuko","Watabe-Uchida","Center for Brain Science, Department of Molecular and Cellular Biology, Harvard University, Cambridge, MA, USA.","Journal Article","['Naoshige']","True","William","Mitsuko","male",1,2626,"female",1,4
20917,"Trends in neurosciences",2017,"The Brain Is Needed to Cure Spinal Cord Injury.","Tadashi","Isa","","","Department of Neuroscience, Graduate School of Medicine, Kyoto University, Kyoto 606-8501, Japan. Electronic address: isa.tadashi.7u@kyoto-u.ac.jp.","Journal Article","[]","True","Tadashi","","male",1,13,NA,NA,NA
16675,"Trends in neurosciences",2016,"Calpain-1 and Calpain-2: The Yin and Yang of Synaptic Plasticity and Neurodegeneration.","Michel","Baudry","Xiaoning","Bi","Western University of Health Sciences, Pomona, CA 91766, USA. Electronic address: mbaudry@westernu.edu.","Journal Article","[]","True","Michel","Xiaoning","male",0.96,729,"female",1,1
20260,"Trends in neurosciences",2016,"Neural Mechanisms Underlying Anxiety-Chronic Pain Interactions.","Min","Zhuo","","","Center for Neuron and Disease, Frontier Institutes of Science and Technology, Xi'an Jiaotong University, Xi'an, 710049, China; Department of Physiology, Faculty of Medicine, University of Toronto, 1 King's College Circle, Toronto, Ontario M5S 1A8, Canada; Centre for the study of Pain, University of Toronto, Ontario M5S 1A8, Canada. Electronic address: minzhuo10@gmail.com.","Journal Article","[]","True","Min","","female",0.8,127,NA,NA,NA
6291,"Trends in neurosciences",2014,"Response to Watkins and Hutchinson.","Amy M","Smith","Mike","Dragunow","Department of Pharmacology and Clinical Pharmacology, Centre for Brain Research, Gravida National Centre for Growth and Development, University of Auckland, Auckland 1023, New Zealand.","Comment","[]","False","Amy","Mike","female",0.99,4334,"male",1,5595
7222,"Trends in neurosciences",2014,"Diversity of astroglial functions alludes to subcellular specialisation.","Dmitri A","Rusakov","Christian","Henneberger","Institute of Neurology, University College London (UCL), Queen Square, London, WC1 3BG, UK. Electronic address: d.rusakov@ucl.ac.uk.","Journal Article","['Lucie', 'Michael G']","True","Dmitri","Christian","male",1,21,"male",0.99,2548
12304,"Trends in neurosciences",2014,"The other side of the histamine H3 receptor.","Bart A","Ellenbroek","Bibinaz","Ghiabi","Victoria University of Wellington, Wellington, New Zealand. Electronic address: Bart.ellenbroek@vuw.ac.nz.","Journal Article","[]","True","Bart","Bibinaz","male",0.99,242,NA,NA,NA
12305,"Trends in neurosciences",2014,"Stress and alcohol interactions: animal studies and clinical significance.","Rainer","Spanagel","Markus","Heilig","Institute of Psychopharmacology, Central Institute of Mental Health (CIMH), University of Heidelberg, Medical Faculty Mannheim, Germany.","Journal Article","['Hamid R']","True","Rainer","Markus","male",0.99,84,"male",1,412
12306,"Trends in neurosciences",2014,"Kaleidoscopic protein-protein interactions in the life and death of ataxin-1: new strategies against protein aggregation.","Cesira","de Chiara","Annalisa","Pastore","National Institute for Medical Research (NIMR), Medical Research Council (MRC), The Ridgeway, London NW7 1AA, UK.","Journal Article","[]","True","Cesira","Annalisa",NA,NA,NA,"female",1,156
23416,"Trends in neurosciences",2014,"Local versus global scales of organization in auditory cortex.","Patrick O","Kanold","Daniel B","Polley","Department of Biology, Institute for Systems Research, University of Maryland, College Park, MD 20742, USA; Program in Neuroscience and Cognitive Science, University of Maryland, College Park, MD 20742, USA. Electronic address: pkanold@umd.edu.","Journal Article","['Israel']","True","Patrick","Daniel","male",1,2877,"male",1,8180
18793,"Trends in neurosciences",2017,"Endocannabinoid Signaling in the Control of Social Behavior.","Don","Wei","Daniele","Piomelli","Department of Anatomy and Neurobiology, University of California, Irvine, CA, USA; School of Medicine, University of California, Irvine, CA, USA.","Journal Article","['Stephen', 'Kay']","True","Don","Daniele","male",0.99,1025,"male",0.86,587
1832,"Trends in neurosciences",2009,"Decision by division: making cortical maps.","Pasko","Rakic","Martin H","Dominguez","Department of Neurobiology and Kavli Institute of Neuroscience, Yale University School of Medicine, New Haven, CT 06510, USA. pasko.rakic@yale.edu","Journal Article","['Albert E', 'Joshua J']","True","Pasko","Martin","male",1,1,"male",1,3568
18562,"Trends in neurosciences",2009,"Common astrocytic programs during brain development, injury and cancer.","Daniel J","Silver","Dennis A","Steindler","The Evelyn F. and William L. McKnight Brain Institute, The University of Florida, 100 South Newell Drive, P.O. Box 100015, Gainesville, FL 32610-0015, USA.","Journal Article","[]","True","Daniel","Dennis","male",1,8180,"male",0.99,1279
26349,"Trends in neurosciences",2009,"The hippocampal rate code: anatomy, physiology and theory.","Omar J","Ahmed","Mayank R","Mehta","Department of Neuroscience, Brown University, Providence, RI 02912, USA. omar@brown.edu","Journal Article","[]","True","Omar","Mayank","male",1,1471,"male",1,87
29198,"Trends in neurosciences",2009,"From high anxiety trait to depression: a neurocognitive hypothesis.","Carmen","Sandi","Gal","Richter-Levin","Laboratory of Behavioral Genetics, Brain Mind Institute, Ecole Polytechnique Federale de Lausanne (EPFL), Lausanne CH-1015, Switzerland. carmen.sandi@epfl.ch","Journal Article","[]","True","Carmen","Gal","female",1,1916,"male",0.79,76
29201,"Trends in neurosciences",2009,"Modeling cognitive endophenotypes of schizophrenia in mice.","Christoph","Kellendonk","Eric R","Kandel","Department of Psychiatry, Columbia University, 1051 Riverside Drive, New York, NY 10032, USA. ck491@columbia.edu","Journal Article","['Eleanor H']","True","Christoph","Eric","male",1,192,"male",1,4110
2057,"Trends in neurosciences",2008,"Forward frontal fields: phylogeny and fundamental function.","Steven P","Wise","","","Section on Neurophysiology, Laboratory of Systems Neuroscience, National Institute of Mental Health, 49 Convent Drive, MSC 4401, Bethesda, MD 20892-4401, USA. stevenwise@mail.nih.gov","Journal Article","[]","True","Steven","","male",1,2600,NA,NA,NA
13543,"Trends in neurosciences",2008,"Galileo Galilei's vision of the senses.","Marco","Piccolino","Nicholas J","Wade","Department of Biology and Evolution, University of Ferrara, Via Borsari 46, 44100, Ferrara, Italy. pic@dns.unife.it","Biography","[]","True","Marco","Nicholas","male",0.99,2493,"male",1,1176
13545,"Trends in neurosciences",2008,"Genetic basis of human brain evolution.","Eric J","Vallender","Bruce T","Lahn","Division of Neurochemistry, New England Primate Research Center, Harvard Medical School, Southborough, MA 01772, USA. eric_vallender@hms.harvard.edu","Journal Article","['Nitzan']","True","Eric","Bruce","male",1,4110,"male",1,800
10387,"Trends in neurosciences",2012,"How do the basal ganglia regulate sleep-wake behavior?","Michael","Lazarus","Jiang-Fan","Chen","Department of Molecular Behavioral Biology, Osaka Bioscience Institute, 6-2-4 Furuedai, Suita, Osaka 565-0874, Japan.","Journal Article","['Zhi-Li', 'Jun', 'Yoshihiro']","True","Michael","Jiang-Fan","male",1,11094,NA,NA,NA
10389,"Trends in neurosciences",2012,"Striatal microcircuitry and movement disorders.","Aryn H","Gittis","Anatol C","Kreitzer","Gladstone Institute of Neurological Disease, San Francisco, CA, USA.","Journal Article","[]","True","Aryn","Anatol","female",0.86,7,NA,NA,NA
6566,"Trends in neurosciences",2011,"Updating hippocampal representations: CA2 joins the circuit.","Matthew W","Jones","Thomas J","McHugh","Centre for Neuroscience, School of Physiology & Pharmacology, University of Bristol, Medical Sciences Building, University Walk, Bristol, BS8 1TD, UK. matt.jones@bristol.ac.uk","Journal Article","[]","True","Matthew","Thomas","male",1,3338,"male",1,3753
15458,"Trends in neurosciences",2011,"The hippocampal-striatal axis in learning, prediction and goal-directed behavior.","C M A","Pennartz","T W","Robbins","Cognitive and Systems Neuroscience Group, Swammerdam Institute for Life Sciences, Center for Neuroscience, Sciencepark 904, 1098 XH, Amsterdam, The Netherlands. c.m.a.pennartz@uva.nl","Journal Article","['R', 'P F M J', 'F P']","True","C","T","male",0.74,27,"male",0.88,73
13037,"Trends in neurosciences",2016,"Intergenerational Neuroimaging of Human Brain Circuitry.","Tiffany C","Ho","Fumiko","Hoeft","Department of Psychiatry, University of California, San Francisco, San Francisco, CA, USA; Weill Institute for Neurosciences, University of California, San Francisco, San Francisco, CA, USA; Department of Psychology, Stanford University, Stanford, CA, USA.","Journal Article","['Stephan J', 'Ian H']","True","Tiffany","Fumiko","female",1,1466,"female",1,5
13038,"Trends in neurosciences",2016,"Where Are Perceptual Decisions Made in the Brain?","Bijan","Pesaran","David J","Freedman","Center for Neural Science, New York University, New York, NY, USA. Electronic address: bijan@nyu.edu.","Journal Article","[]","False","Bijan","David","male",1,23,"male",1,12593
14140,"Trends in neurosciences",2016,"PRRT2: from Paroxysmal Disorders to Regulation of Synaptic Function.","Flavia","Valtorta","Jacopo","Meldolesi","San Raffaele Scientific Institute and Vita Salute University, Via Olgettina 58, 20132 Milano, Italy. Electronic address: valtorta.flavia@hsr.it.","Journal Article","['Fabio', 'Federico']","True","Flavia","Jacopo","female",0.99,373,"male",1,52
25280,"Trends in neurosciences",2016,"Homeostatic Plasticity of Subcellular Neuronal Structures: From Inputs to Outputs.","Winnie","Wefelmeyer","Juan","Burrone","Centre for Developmental Neurobiology, King's College London, New Hunt's House, Guy's Hospital Campus, London, SE1 1UL, UK. Electronic address: winnie.wefelmeyer@kcl.ac.uk.","Journal Article","['Christopher J']","True","Winnie","Juan","female",0.98,212,"male",0.99,4584
25281,"Trends in neurosciences",2016,"Issues in Pain Prediction - Beyond Pain and Gain.","Li","Hu","Gian Domenico","Iannetti","CAS Key Laboratory of Mental Health, Institute of Psychology, Beijing, China; Department of Neuroscience, Physiology and Pharmacology, University College London, UK. Electronic address: huli@psych.ac.cn.","Letter","[]","False","Li","Domenico","female",0.66,274,"male",1,220
4929,"Trends in neurosciences",2010,"Deep brain stimulation: from neurology to psychiatry?","Paul","Krack","Jose A","Obeso","Movement Disorders Unit, Department of Psychiatry and Neurology, University Hospital Grenoble, France. paul.krack@ujf-grenoble.fr","Journal Article","['Marwan I', 'Christelle', 'Jorge']","True","Paul","Jose","male",1,5931,"male",0.99,3821
5643,"Trends in neurosciences",2010,"Compartmentalization from the outside: the extracellular matrix and functional microdomains in the brain.","Alexander","Dityatev","Melitta","Schachner","Department of Neuroscience and Brain Technologies, Italian Institute of Technology, via Morego 30, Genova, Italy. alexander.dityatev@iit.it","Journal Article","['Constanze I']","True","Alexander","Melitta","male",1,1645,"female",1,3
5644,"Trends in neurosciences",2010,"Parenting and plasticity.","Benedetta","Leuner","Elizabeth","Gould","Department of Psychology and Neuroscience Institute, Princeton University, Princeton NJ 08544, USA.","Journal Article","['Erica R']","True","Benedetta","Elizabeth","female",1,79,"female",1,3508
14895,"Trends in neurosciences",2010,"Protein modifications involved in neurotransmitter and gasotransmitter signaling.","Nilkantha","Sen","Solomon H","Snyder","Solomon H. Snyder Department of Neuroscience, Johns Hopkins University School of Medicine, Baltimore, MD 21205, USA.","Journal Article","[]","True","Nilkantha","Solomon",NA,NA,NA,"male",0.99,76
21161,"Trends in neurosciences",2010,"Early synaptic pathophysiology in neurodegeneration: insights from Huntington's disease.","Austen J","Milnerwood","Lynn A","Raymond","Department of Psychiatry and Brain Research Centre, University of British Columbia, Vancouver, Canada.","Journal Article","[]","True","Austen","Lynn","male",0.93,14,"female",0.96,1144
3458,"Trends in neurosciences",2016,"Oscillations and Episodic Memory: Addressing the Synchronization/Desynchronization Conundrum.","Simon","Hanslmayr","Howard","Bowman","University of Birmingham, School of Psychology, Birmingham, UK. Electronic address: s.hanslmayr@bham.ac.uk.","Journal Article","['Bernhard P']","True","Simon","Howard","male",0.99,2443,"male",0.96,296
12455,"Trends in neurosciences",2016,"Sensory Plasticity in Human Motor Learning.","David J","Ostry","Paul L","Gribble","McGill University, Montreal, QC, Canada; Haskins Laboratories, New Haven, CT, USA. Electronic address: david.ostry@mcgill.ca.","Journal Article","[]","True","David","Paul","male",1,12593,"male",1,5931
13819,"Trends in neurosciences",2016,"Defining Auditory-Visual Objects: Behavioral Tests and Physiological Mechanisms.","Jennifer K","Bizley","Adrian K C","Lee","University College London (UCL) Ear Institute, 332 Gray's Inn Road, London, WC1X 8EE, UK. Electronic address: j.bizley@ucl.ac.uk.","Journal Article","['Ross K']","True","Jennifer","Adrian","female",1,6717,"male",0.97,1515
14586,"Trends in neurosciences",2016,"Fight, Flight, or Freeze? The Answer May Depend on Your Sex.","Carolyn E","Jones","Marie-H","Monfils","Department of Psychology, University of Texas at Austin, 1 University Station, A8000 Austin, TX 78712, USA.","Comment","[]","True","Carolyn","Marie-H","female",1,991,NA,NA,NA
16271,"Trends in neurosciences",2016,"Diverse Phase Relations among Neuronal Rhythms and Their Potential Function.","Eric","Maris","Freek","van Ede","Radboud University, Donders Institute for Brain, Cognition, and Behaviour, 6525 EZ, Nijmegen, The Netherlands. Electronic address: e.maris@donders.ru.n.","Journal Article","['Pascal']","True","Eric","Freek","male",1,4110,"male",1,13
23908,"Trends in neurosciences",2016,"Computational Psychiatry of ADHD: Neural Gain Impairments across Marrian Levels of Analysis.","Tobias U","Hauser","Raymond J","Dolan","Wellcome Trust Centre for Neuroimaging, University College London, London, WC1N 3BG, UK; Max Planck UCL Centre for Computational Psychiatry and Ageing Research, London, WC1B 5EH, UK. Electronic address: t.hauser@ucl.ac.uk.","Journal Article","['Vincenzo G', 'Michael']","True","Tobias","Raymond","male",1,352,"male",1,770
3326,"Trends in neurosciences",2016,"Npas4: Linking Neuronal Activity to Memory.","Xiaochen","Sun","Yingxi","Lin","McGovern Institute for Brain Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA; Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, MA 02139, USA; Molecular and Cellular Neuroscience Graduate Program, Massachusetts Institute of Technology, 77 Massachusetts Avenue, Cambridge, MA 02139, USA.","Journal Article","[]","True","Xiaochen","Yingxi",NA,NA,NA,NA,NA,NA
3328,"Trends in neurosciences",2016,"Secondary Progression in Multiple Sclerosis: Neuronal Exhaustion or Distinct Pathology?","Catherine","Larochelle","Frauke","Zipp","Department of Neurology, Focus Program Translational Neuroscience (FTN) and Immunotherapy (FZI), Rhine-Main Neuroscience Network (rmn(2)), University Medical Centre of the Johannes Gutenberg University Mainz, Germany; Neuroimmunology Unit, Department of Neuroscience, Centre de Recherche du Centre Hospitalier de l'Université de Montréal (CRCHUM), Université de Montréal, Montréal, Canada.","Journal Article","['Timo', 'Alexandre']","True","Catherine","Frauke","female",1,2372,"female",1,25
1412,"Trends in neurosciences",2011,"Regulation of neural process growth, elaboration and structural plasticity by NF-κB.","Humberto","Gutierrez","Alun M","Davies","Cardiff School of Biosciences, University of Cardiff, Biomedical Sciences Building 3, Cardiff CF10 3AT, UK.","Journal Article","[]","True","Humberto","Alun","male",0.99,194,"male",1,8
1413,"Trends in neurosciences",2011,"Dissecting functional connectivity of neuronal microcircuits: experimental and theoretical insights.","Sarah","Feldt","Rosa","Cossart","Institut National de la Santé et de la Recherche Médicale (INSERM) Unité 901, Marseille, 13009, France.","Journal Article","['Paolo']","True","Sarah","Rosa","female",1,8371,"female",0.99,947
11621,"Trends in neurosciences",2011,"Shaping the synaptic signal: molecular mobility inside and outside the cleft.","Dmitri A","Rusakov","Jeremy M","Henley","Institute of Neurology, University College London, Queen Square, London WC1 3BG, UK.","Journal Article","['Leonid P', 'Kaiyu']","True","Dmitri","Jeremy","male",1,21,"male",0.99,1840
19453,"Trends in neurosciences",2015,"Origins of feature selectivities and maps in the mammalian primary visual cortex.","Trichur R","Vidyasagar","Ulf T","Eysel","Department of Optometry and Vision Sciences, The University of Melbourne, Parkville, Victoria 3010, Australia; Melbourne Neuroscience Institute, Parkville, Victoria 3010, Australia. Electronic address: trv@unimelb.edu.au.","Journal Article","[]","True","Trichur","Ulf",NA,NA,NA,"male",1,71
19454,"Trends in neurosciences",2015,"The cellular and molecular landscape of neuroligins.","Michael A","Bemben","Katherine W","Roche","Receptor Biology Section, National Institute of Neurological Disorders and Stroke (NINDS), National Institutes of Health, Bethesda, MD 20892, USA; Department of Biology, The Johns Hopkins University, 3400 North Charles Street, Baltimore, MD, 21218, USA.","Journal Article","['Seth L', 'Roger A']","True","Michael","Katherine","male",1,11094,"female",1,1413
26086,"Trends in neurosciences",2015,"Orexins and fear: implications for the treatment of anxiety disorders.","África","Flores","Fernando","Berrendero","Laboratory of Neuropharmacology, Department of Experimental and Health Sciences, Universitat Pompeu Fabra, PRBB, C/Doctor Aiguader 88, 08003 Barcelona, Spain.","Journal Article","['Rocío', 'Rafael']","True","África","Fernando","female",1,5,"male",1,2012
2767,"Trends in neurosciences",2014,"The multifunctional Staufen proteins: conserved roles from neurogenesis to synaptic plasticity.","Jacki E","Heraud-Farlow","Michael A","Kiebler","Department of Chromosome Biology, Max F. Perutz Laboratories, University of Vienna, 1030 Vienna, Austria.","Journal Article","[]","True","Jacki","Michael","female",0.97,91,"male",1,11094
10524,"Trends in neurosciences",2014,"The optogenetic revolution in memory research.","Inbal","Goshen","","","Edmond and Lily Safra Center for Brain Sciences (ELSC), The Hebrew University, Givat Ram, Jerusalem 91904 Israel. Electronic address: Inbal.goshen@elsc.huji.ac.il.","Journal Article","[]","True","Inbal","","female",1,39,NA,NA,NA
21660,"Trends in neurosciences",2014,"A neural microcircuit for cognitive conflict detection and signaling.","Michael X","Cohen","","","Department of Psychology, University of Amsterdam, Amsterdam, The Netherlands. Electronic address: mikexcohen@gmail.com.","Journal Article","[]","True","Michael","","male",1,11094,NA,NA,NA
2087,"Trends in neurosciences",2007,"Fifty years of dopamine research.","Anders","Björklund","Stephen B","Dunnett","","Editorial","[]","False","Anders","Stephen","male",1,603,"male",1,2608
3179,"Trends in neurosciences",2007,"Regulation of firing of dopaminergic neurons and control of goal-directed behaviors.","Anthony A","Grace","Daniel J","Lodge","Departments of Neuroscience, Psychiatry and Psychology, University of Pittsburgh, Pittsburgh, PA 15260, USA. Grace@bns.pitt.edu","Journal Article","['Stan B', 'Yukiori']","True","Anthony","Daniel","male",1,3029,"male",1,8180
3180,"Trends in neurosciences",2007,"Dopamine dysregulation of movement control in L-DOPA-induced dyskinesia.","M Angela","Cenci","","","Basal Ganglia Pathophysiology Unit, Department of Experimental Medical Science, Lund University, BMC F11, S.221 84 Lund, Sweden. Angela.Cenci_Nilsson@med.lu.se","Journal Article","[]","True","Angela","","female",1,3511,NA,NA,NA
3181,"Trends in neurosciences",2007,"Behavioral dopamine signals.","Wolfram","Schultz","","","Department of Physiology, Development and Neuroscience, University of Cambridge, Cambridge CB2 3DY, UK. ws234@cam.ac.uk","Journal Article","[]","True","Wolfram","","male",1,4,NA,NA,NA
11228,"Trends in neurosciences",2007,"Dopamine neuron systems in the brain: an update.","Anders","Björklund","Stephen B","Dunnett","Neurobiology Unit, Wallenberg Neuroscience Center, Department of Experimental Medical Science, Lund University, Lund SE-22184, Sweden. anders.bjorklund@med.lu.se","Journal Article","[]","True","Anders","Stephen","male",1,603,"male",1,2608
11229,"Trends in neurosciences",2007,"D1 and D2 dopamine-receptor modulation of striatal glutamatergic signaling in striatal medium spiny neurons.","D James","Surmeier","Weixing","Shen","Department of Physiology, Feinberg School of Medicine, Northwestern University, Chicago, IL 60611, USA. j-surmeier@northwestern.edu <j-","Journal Article","['Jun', 'Michelle', 'Zhongfeng']","True","James","Weixing","male",0.99,6359,NA,NA,NA
